article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
802557001,802557,PQ HARRY ALPACA HOODIE,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Jumper knitted in a soft wool blend containing some alpaca with a wrapover hood, low dropped shoulders, long dolman sleeves and a wide elasticated knit trim at the hem."
802559004,802559,Garbi,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Knee-length A-line skirt in imitation leather. High waist with press-studs and a concealed zip at one side, and decorative seams front and back. Unlined."
802568002,802568,PQ TAS TOP,252,Sweater,Garment Upper body,1010016,Solid,92,Green,1,Dusty Light,20,Khaki green,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Fitted jumper in soft, fine, rib-knit wool containing some cashmere with hole-knit details at the front, extra-long sleeves and ribbing around the neckline."
802881001,802881,Moss PU biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,Biker jacket in grained imitation leather with a diagonal zip down the front and a collar with decorative press-studs. Zipped side pockets and long sleeves with a zip at the cuffs. Lined.
803118002,803118,Heart,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short dress in a soft, fine knit with a ribbed turtle neck, long sleeves and a flared skirt."
803173003,803173,OL Dog Lollo Knitted,231,Dog Wear,Accessories,1010016,Solid,7,Grey,4,Dark,12,Grey,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Dog jumper in a soft fine knit containing some wool. Polo neck, ribbing around the front legs and an opening for the back legs."
803182001,803182,OL Dog Owe Knitted,231,Dog Wear,Accessories,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Dog jumper in a soft cable knit with a ribbed collar and ribbing around the front legs and back.
803290002,803290,Cersei Utility Parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in a cotton weave with a collar, concealed buttons down the front and a yoke at the back. Flap chest pockets with a button, diagonal front pockets and buttoned cuffs. Unlined."
803315003,803315,Ronni top,253,Vest top,Garment Upper body,1010016,Solid,23,Dark Yellow,7,Medium,3,Orange,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Fitted, sleeveless, polo-neck top in a ribbed knit with a slight sheen."
803575001,803575,LOVE SUNNIES,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Heart-shaped sunglasses with slim metal and plastic frames, adjustable nose pads and tinted, UV-protective lenses."
803614004,803614,BB Nicko windbreaker TP,262,Jacket,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Block-coloured windbreaker in woven fabric with a high collar and lined, detachable hood with a hook and loop strap. Zip down the front with a chin guard, welt side pockets with a hook and loop fastening, and narrow elastication at the cuffs and hem. Lined."
803625002,803625,Griswold,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Trainers in mesh and imitation leather with a padded edge, lacing at the front and a loop at the back. Jersey linings, mesh insoles and chunky soles."
803867002,803867,Lip balm 3D,98,Fine cosmetics,Cosmetic,1010016,Solid,10,White,3,Light,9,White,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Strawberry-flavoured lip balm in a unicorn-shaped pot. 5 g. Not for children under 3.
803949001,803949,MICHELLE SHIRT,259,Shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in an airy viscose weave with a collar, V-neck opening and buttons down the front. Flap chest pockets, 3/4-length, cuffed sleeves and short slits in the sides."
803969001,803969,Inga bikini shopbasket 7pk,286,Underwear bottom,Underwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in cotton jersey with a mid waist, lined gusset and medium coverage at the back."
803971004,803971,Lush Vest,261,Outdoor Waistcoat,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded gilet in a quilted weave with a detachable, lined hood and stand-up collar. Zip down the front with a round tab and chin guard, and side pockets. Slightly longer and rounded at the back. Lined."
803971006,803971,Lush Vest,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded gilet in a quilted weave with a detachable, lined hood and stand-up collar. Zip down the front with a round tab and chin guard, and side pockets. Slightly longer and rounded at the back. Lined."
804082001,804082,Cool Tuffssan earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings in embossed metal with square pendants. Length approx. 4 cm.
804292001,804292,Dollar HW Tapered,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in twill made from a cotton blend. High paper bag waist with pleats and a detachable tie belt, a zip fly and buttons, diagonal side pockets with a decorative flap and button, and tapered legs."
804555006,804555,PQ CAT BEANIE,75,Hat/beanie,Accessories,1010010,Melange,72,Blue,7,Medium,2,Blue,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Hat in soft, rib-knit cashmere with a wide, foldover hem."
804610001,804610,Allington TVP,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Round-necked, straight-cut T-shirt in soft premium cotton jersey with narrow ribbing around the neckline."
804664003,804664,Kaizen Teddy,252,Sweater,Garment Upper body,1010005,Colour blocking,52,Pink,2,Medium Dusty,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in soft pile with a stand-up collar, zip at the top, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
804664004,804664,Kaizen Teddy,252,Sweater,Garment Upper body,1010007,Embroidery,13,Beige,1,Dusty Light,11,Beige,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in soft pile with a stand-up collar, zip at the top, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
804735006,804735,Long scarf scrunchie,78,Other accessories,Accessories,1010001,All over pattern,33,Dark Orange,4,Dark,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Elasticated satin scrunchie with a scarf detail.
804735012,804735,Long scarf scrunchie,78,Other accessories,Accessories,1010001,All over pattern,33,Dark Orange,4,Dark,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Elasticated satin scrunchie with a scarf detail.
804759018,804759,Gilda leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Treggings in sturdy jersey with an elasticated waist, fake fly, fake front pockets and real back pockets."
805127004,805127,Morris strawhat,76,Hat/brim,Accessories,1010016,Solid,13,Beige,4,Dark,11,Beige,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Hat in braided paper straw with a band. Width of brim 3.5 cm.
805141001,805141,TD Springfloral,259,Shirt,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in an airy, patterned viscose and cotton weave with a turn-down collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
805356001,805356,ES OLIVIA DRESS,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Gently flared dress in a soft, fine knit containing glittery threads with a decorative bow at the neckline and short sleeves."
805370003,805370,Tuxedo leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Leggings in soft cotton jersey with covered elastication at the waist.
805510028,805510,AMY PRINTED TSHIRT,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Round-necked T-shirt in soft cotton jersey.
805683001,805683,Glitter Beanie,75,Hat/beanie,Accessories,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hat in a soft rib knit decorated with sequins. Sewn-in turn-up at the hem.
805707003,805707,SOLENE SHORTS,274,Shorts,Garment Lower body,1010018,Treatment,73,Dark Blue,2,Medium Dusty,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Shorts in stretch, denim-look jersey made from a cotton blend with an elasticated waist, fake front pockets, real back pockets and sewn-in turn-ups at the hems."
805708004,805708,KAYLA SHORTS,274,Shorts,Garment Lower body,1010014,Placement print,20,Other Yellow,5,Bright,8,Yellow,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Shorts in printed lightweight sweatshirt fabric with an elasticated, drawstring waist, side pockets and sewn-in turn-ups at the hems."
805709002,805709,Flygare top,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Wide, cropped T-shirt in soft, printed jersey with dropped shoulders, wide sleeves and ribbing around the neckline."
805714002,805714,IRIS PRICE HOOD,252,Sweater,Garment Upper body,1010008,Front print,22,Yellow,7,Medium,8,Yellow,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Boxy-style hooded top in soft, cotton sweatshirt fabric with a print motif. Dropped shoulders, long sleeves, ribbing at the cuffs and a drawstring at the hem. Soft brushed inside."
805770002,805770,Marguerite top,254,Top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted top in soft, ribbed jersey with a round neck and short puff sleeves."
805778002,805778,Lucas Linen SS shirt,259,Shirt,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt in a linen and cotton weave with a concealed button-down collar and classic front. Open chest pocket, yoke with a pleat at the back, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
805941002,805941,DHANI lowprice clamdiggers,274,Shorts,Garment Lower body,1010016,Solid,83,Dark Turquoise,2,Medium Dusty,19,Green,7655,Kids Boy Shorts,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1025,Shorts,"Knee-length shorts in a cotton weave with an elasticated, drawstring waist and patch front pockets."
806000015,806000,VILDE 2P SS TVP,255,T-shirt,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,T-shirts in soft cotton jersey with a press-stud on one shoulder (except in sizes 1½-4Y).
806071003,806071,Piti PQ loafer,144,Flat shoe,Shoes,1010016,Solid,22,Yellow,7,Medium,8,Yellow,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Loafers in suede with pointed toes and tassels at the front. Leather linings and insoles. Heel 0.5 cm.
806141001,806141,Schnauzer jumpsuit S/L,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Sleeveless playsuit in printed cotton jersey with a narrow, elasticated seam and decorative bow at the waist, and small frill trim at the hems."
806166001,806166,Amelia swettis L/S,252,Sweater,Garment Upper body,1010001,All over pattern,52,Pink,2,Medium Dusty,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Long-sleeved top in lightweight cotton sweatshirt fabric with ribbing around the neckline and cuffs.
806179001,806179,Alice tanktop,253,Vest top,Garment Upper body,1010001,All over pattern,52,Pink,7,Medium,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in soft, patterned cotton jersey with decorative gathers at the top of the front and narrow shoulder straps with a decorative bow."
806183006,806183,Meadow trs,272,Trousers,Garment Lower body,1010001,All over pattern,22,Yellow,7,Medium,8,Yellow,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Treggings in sturdy cotton jersey with covered elastication at the waist, a fake fly, fake front pockets and real back pockets."
806199002,806199,Ciara fancy hood,308,Hoodie,Garment Upper body,1010015,Sequin,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a motif, jersey-lined wrapover hood, and ribbing at the cuffs and hem. Soft brushed inside."
806203001,806203,Athena tank top,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in soft cotton jersey with narrow shoulder straps and two flounced trims at the top, one in lace."
806243004,806243,Biarritz,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in a viscose crêpe weave with a round neckline and long sleeves. Opening at the back with a concealed zip at the bottom and a concealed button at the back of the neck, a gathered seam at the waist and a fitted skirt."
806254001,806254,BILLIE set,270,Garment Set,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Two-piece set with a shirt and pair of trousers in an organic cotton weave. Shirt with buttons down the front and long sleeves with sewn-in turn-ups. Trousers with an elasticated waist, decorative button fly, side pockets and sewn-in turn-ups at the hems."
806354001,806354,Sophie l/l jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Jumpsuit in soft, patterned cotton jersey with a round neckline and short butterfly sleeves. Concealed press-studs at the top of the back, an elasticated seam at the waist with a decorative bow at the front, and side pockets."
806690001,806690,Oz skinny cropped trs,272,Trousers,Garment Lower body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Ankle-length suit trousers in a slightly stretchy weave with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets and legs with creases and sewn-in turn-ups at the hems. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
806965001,806965,Zoey bikini top,298,Bikini top,Swimwear,1010016,Solid,21,Light Yellow,5,Bright,8,Yellow,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Lined bikini top with a mesh racer back and wide elastic hem.
