article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
708085001,708085,Ramona body,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"V-neck, fitted body in ribbed jersey with lace details, narrow shoulder straps and press-studs at the crotch."
708230002,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708285002,708285,Fleet price hood,308,Hoodie,Garment Upper body,1010008,Front print,33,Dark Orange,2,Medium Dusty,13,Brown,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs. Soft brushed inside."
708311017,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,13,Beige,2,Medium Dusty,11,Beige,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708336001,708336,BIRD TEE,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, fitted jersey top with short sleeves, a visible seam down the front and an asymmetric hem. Slightly shorter front with a draped detail at the hem."
708380002,708380,Mikaela,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Sleeveless top in soft jersey containing some linen with a small, pleated lace trim around the armholes and gathers in the sides for best fit."
708430007,708430,MC Murphy dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Long dress in viscose jersey with a lace bodice. Wide neckline with a V-neck at the back, short cap sleeves and a concealed zip at the back."
708432001,708432,Chaka linnen,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in airy linen jersey with short flounced sleeves and a deep V-neck with buttons at the top.
708443003,708443,ESPRESSO SS,255,T-shirt,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, off-the-shoulder top in crinkled jersey with short puff sleeves and elastication with a small frill trim around the top, sleeves and hem."
708492003,708492,Leona long dress,265,Dress,Garment Full body,1010001,All over pattern,41,Light Red,7,Medium,18,Red,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Wide, sleeveless dress in softly draping jersey. Unlined."
708609003,708609,MALOU shorts,274,Shorts,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,Puff pants in a cotton weave with elastication and a frill trim at the waist and elasticated hems.
708626001,708626,Freddie sneaker,94,Sneakers,Shoes,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Trainers in imitation suede with lacing at the front, fabric linings and insoles and ethylene-vinyl acetate (EVA) soles."
708677001,708677,LNY ZHENG SWEATER,252,Sweater,Garment Upper body,1010001,All over pattern,13,Beige,4,Dark,11,Beige,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy,"Short top in printed sweatshirt fabric made from a cotton blend. Stand-up collar, zip at the top, long sleeves with stripes in a contrasting colour and wide elastication at the cuffs. Soft brushed inside."
708688001,708688,AK SODIUM SKIRT D1,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,3,Light,2,Blue,1744,AK Bottoms,D,Divided,2,Divided,70,Divided Asia keys,1009,Trousers,"5-pocket, knee-length skirt in washed denim with a high waist, zip fly and slit at the front of the hem."
708993004,708993,Jasmine,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in a patterned weave with a round neckline and an opening with a concealed button at the back of the neck. Long sleeves with an opening and button at the cuffs, and a detachable tie belt at the waist. Partly lined."
709173001,709173,Alabama,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Imitation suede ankle boots with a zip in one side and a decorative strap with a metal buckle. Satin linings, imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 9 cm."
709346001,709346,Cool Penny Grip phone case,78,Other accessories,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Smartphone case in transparent plastic with metallic-coloured trims and a smartphone ring with a disc that can be rotated by 360°. Fits iPhones 6-8.
709466005,709466,CHANNING L/S,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Striped top in soft organic cotton jersey with a round neck and long sleeves.
709755002,709755,Skinny Carrot 5pkt,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with worn details, a regular waist, button fly, lower crotch and skinny, tapered legs. The jeans are made partly from recycled cotton."
710087002,710087,Pilot Thong Mic 3p,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in microfibre with lace sections, a low waist, lined gusset, narrow sides and string back."
710328002,710328,OL CHARLEE PQ slip-in,144,Flat shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,
710426010,710426,PEACH solid single tee,255,T-shirt,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,T-shirt in organic cotton jersey with a rounded hem.
710695001,710695,PAM CANVAS CAP,69,Cap/peaked,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Cap in cotton twill with an adjustable metal fastening at the back.
710876031,710876,Kennedy skinny chinos,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
710931001,710931,Larsson well dressed set,270,Garment Set,Garment Full body,1010016,Solid,71,Light Blue,3,Light,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Set with a shirt in a cotton weave, bow tie, and a pair of trousers woven in a linen blend. Shirt with a collar, buttons down the front and long sleeves with narrow, buttoned cuffs. Bow tie with an adjustable elastic strap and plastic fastener at the back. Trousers with an adjustable, elasticated waist, fake fly with fasteners and detachable braces."
710936002,710936,HEDDA 3p tank(1),253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Vest tops in organic cotton jersey with narrow shoulder straps.
711048006,711048,RACHEL Dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Dress in soft, organic cotton jersey with an elasticated drawstring waist and short sleeves."
711074008,711074,Tom cargo shorts,274,Shorts,Garment Lower body,1010016,Solid,17,Yellowish Brown,4,Dark,11,Beige,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Shorts in washed cotton with an adjustable, elasticated waist and a zip fly and button. Side pockets, leg pockets and fake welt back pockets with a flap and hook and loop fastening."
711155006,711155,Diana price,252,Sweater,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a round neck, print motif, long sleeves and ribbing around the neckline, cuffs and hem."
711235026,711235,2P LS PJ with zip,295,Pyjama jumpsuit/playsuit,Nightwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft organic cotton jersey with a zip down the front that continues down one leg and has a chin guard at the top. Ribbing around the neckline, cuffs and hem."
711280006,711280,Anders SS shirt,259,Shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Shirt in a cotton weave with a collar, buttons down the front and chest pocket. Yoke at the back, short sleeves with sewn-in turn-ups, and a rounded hem."
711288001,711288,Papaya,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Blouse in a crêpe weave with a V-shaped opening at the top and collar with ties at the front. Long sleeves and wide cuffs with slits and buttons. Lined at the front.
711407002,711407,H-band Denim (1),74,Hair/alice band,Accessories,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Hairband in a soft weave with a bow at the front and covered elastic at the back.
711465018,711465,DIV Rivera dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Short dress in a viscose weave with lace trims. V-neck opening at the top, a round neckline with twisted ties and 3/4-length balloon sleeves with narrow cuffs. Unlined."
711582004,711582,Kendall bikerpant,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,14,Dark Beige,2,Medium Dusty,13,Brown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Cycling shorts in soft cotton jersey with an elasticated waist.
711582009,711582,Kendall bikerpant,273,Leggings/Tights,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Cycling shorts in soft cotton jersey with an elasticated waist.
711582010,711582,Kendall bikerpant,273,Leggings/Tights,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Cycling shorts in soft cotton jersey with an elasticated waist.
711685008,711685,Charlotte Pull On Soft Bra,306,Bra,Underwear,1010020,Contrast,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired lace bra with moulded cups that give the bust a natural shape and provide light support. Narrow, adjustable shoulder straps and a wide lace trim at the hem. No fasteners."
712056003,712056,CHARLIE dungaree,268,Dungarees,Garment Full body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Dungarees in sturdy organic cotton jersey with elastication at the back of the waist and straps with adjustable buttoning. Concealed press-studs at the crotch (except in sizes 1-4Y) and sewn-in turn-ups at the hems.
712104001,712104,MIA 2p joggers,272,Trousers,Garment Lower body,1010016,Solid,51,Light Pink,3,Light,4,Pink,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside."
712143001,712143,Tywin sneaker PQ,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Suede trainers with lacing, a lightly padded edge and tongue, mesh linings and insoles and thermoplastic (TPR) rubber soles."
712231001,712231,Pila Blouse,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy weave with a deep V-neck, decorative buttons down the front, long puff sleeves and cuffs with a covered button. Seam at the waist that is elasticated at the back, and a gently flared peplum."
712320002,712320,Humble Top,253,Vest top,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"V-neck top in satin with lace trims, a sewn-in wrapover at the front and adjustable spaghetti shoulder straps. Narrow elasticated seam at the waist and a gentle flare to the hem."
712320003,712320,Humble Top,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"V-neck top in satin with lace trims, a sewn-in wrapover at the front and adjustable spaghetti shoulder straps. Narrow elasticated seam at the waist and a gentle flare to the hem."
712351001,712351,Speed primer necklace,77,Necklace,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Short grosgrain necklace with plastic pendants with faceted beads in glass and plastic. Fastens with ties at the back. Total length approx. 98 cm.
712406005,712406,Sandy HW wide full,272,Trousers,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in woven fabric with a high waist, hook-and-eye fasteners and zip fly. Side pockets and straight, wide legs."
712427001,712427,H-band flower Helena,74,Hair/alice band,Accessories,1010016,Solid,50,Other Pink,3,Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Elastic hairband with flower appliqués.
712801004,712801,Miles s/s price tee,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front.
712838005,712838,Nira tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,T-shirt in slub cotton jersey with a wide neckline and tie detail at the front.
712846004,712846,Bounty,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Ankle-length dress in a soft weave with a V-neck, concealed buttons down the front and a detachable tie belt. Short, wide sleeves with sewn-in turn-ups and pleats at the front for extra width. Unlined."
712915001,712915,SPEED Frosty dress,265,Dress,Garment Full body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short, sleeveless dress in lace with a round neckline, concealed zip at the back, seam at the waist and scalloped hem. Jersey lining."
712915006,712915,SPEED Frosty dress,265,Dress,Garment Full body,1010021,Lace,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short, sleeveless dress in lace with a round neckline, concealed zip at the back, seam at the waist and scalloped hem. Jersey lining."
713199006,713199,Lazer Razer Super Push,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, super push-up balconette bikini top with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Detachable, adjustable shoulder straps and a metal fastener at the back."
713272001,713272,Class GP Petra Stud Pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"A pair of hoop earrings and a pair of round stud earrings in gold-plated metal. Diameter of studs approx. 0.5 cm, Diameter of hoops approx. 2.8 cm."
713336002,713336,LOGG Ivy linen shorts,272,Trousers,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shorts woven in a linen blend with an elasticated drawstring waist, side pockets, two fake back pockets and short slits in the hems."
713378001,713378,Karl,252,Sweater,Garment Upper body,1010004,Check,13,Beige,2,Medium Dusty,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Oversized jumper in a jacquard knit containing some wool with ribbing around the neckline, cuffs and hem."
713577002,713577,Malte r-neck,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5858,Knitwear,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Jumper in soft, patterned, fine-knit cotton with ribbing around the neckline, cuffs and hem."
713743001,713743,R-neck Allington 2-pack,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Two T-shirts in premium cotton jersey.
713774048,713774,Sixten boxer BB TP 3-p,286,Underwear bottom,Underwear,1010016,Solid,21,Light Yellow,5,Bright,19,Green,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
713774049,713774,Sixten boxer BB TP 3-p,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
713774058,713774,Sixten boxer BB TP 3-p,286,Underwear bottom,Underwear,1010016,Solid,50,Other Pink,5,Bright,4,Pink,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
713774060,713774,Sixten boxer BB TP 3-p,286,Underwear bottom,Underwear,1010016,Solid,42,Red,5,Bright,18,Red,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
713850004,713850,Chris crepe shoe,89,Other shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes in imitation suede with pointed toes and open lacing. Canvas linings and insoles and thermoplastic rubber (TPR) soles. Heel approx. 2.5 cm. The shoes are made partly from recycled polyester.
713986003,713986,Manson slim blazer,264,Blazer,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels with a decorative buttonhole, a chest pocket, flap front pockets and one inner pocket. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
714026013,714026,Manson slim fit trs,272,Trousers,Garment Lower body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in woven fabric with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
714033001,714033,Matt reg elastic crop trs,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in woven fabric with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets and legs with creases. Regular fit – a classic fit with good room for movement over the thighs and knees to create a comfortable, straight silhouette."
714083005,714083,SB PRICE TRUNKS,59,Swimwear bottom,Swimwear,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,4210,Kids Boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Swimming trunks with an elasticated drawstring waist.
714084003,714084,Lovisa heart,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Heart-shaped bag in imitation patent leather and imitation suede with a zip and shoulder strap at the top. Lined. Size 4x17 cm.
714190001,714190,Ladybug dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Calf-length, fitted, off-the-shoulder dress in a rib knit with cap sleeves."
714340002,714340,Basic LS Roll up t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Top in organic cotton jersey with press-studs on one shoulder and long sleeves with a tab and button.
714343003,714343,ELLINOR NG,293,Night gown,Nightwear,1010001,All over pattern,10,White,3,Light,9,White,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Nightdress in soft, patterned cotton jersey with short, elasticated raglan sleeves and an elasticated neckline."
714345007,714345,Falun soft shirt,259,Shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Short-sleeved shirt in a cotton weave with a narrow collar, buttons down the front and yoke at the back. Cap sleeves and a rounded hem."
714414001,714414,RR 27.1 Blouse buttons,258,Blouse,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,4092,Read & React,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, wide blouse in an airy cotton weave with a stripe print, V-neck, buttons down the front, short sleeves and a rounded hem. Slightly longer at the back."
